tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,timestamp_x,full_text,display_text_range,extended_entities,source_x,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status,timestamp_y,source_y,expanded_urls,rating_numerator,rating_denominator,name,stage
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,1,scottish_deerhound,0.19461,True,irish_wolfhound,0.162855,True,giant_schnauzer,0.15983699999999998,True,2015-12-22 02:52:45+00:00,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,"[0, 131]","{'media': [{'id': 679132430461239296, 'id_str': '679132430461239296', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg', 'url': 'https://t.co/qoIvjKMY58', 'display_url': 'pic.twitter.com/qoIvjKMY58', 'expanded_url': 'https://twitter.com/dog_rates/status/679132435750195208/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1314,3253,False,False,0.0,0.0,en,,,,,2015-12-22 02:52:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679132435750195208/photo/1,10,10,Louis,None 
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,1,italian_greyhound,0.302685,True,hair_slide,0.124281,False,afghan_hound,0.059846,True,2015-12-22 03:57:37+00:00,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,"[0, 137]","{'media': [{'id': 679148757628399616, 'id_str': '679148757628399616', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg', 'url': 'https://t.co/eWjWgbOCYL', 'display_url': 'pic.twitter.com/eWjWgbOCYL', 'expanded_url': 'https://twitter.com/dog_rates/status/679148763231985668/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1163,3028,False,False,0.0,0.0,en,,,,,2015-12-22 03:57:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679148763231985668/photo/1,8,10,None,None 
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug,0.27220500000000003,True,bull_mastiff,0.25153000000000003,True,bath_towel,0.116806,False,2015-12-22 04:35:49+00:00,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,"[0, 66]","{'media': [{'id': 679158360810352640, 'id_str': '679158360810352640', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg', 'url': 'https://t.co/NLOHmlENag', 'display_url': 'pic.twitter.com/NLOHmlENag', 'expanded_url': 'https://twitter.com/dog_rates/status/679158373988876288/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 232, 'resize': 'fit'}, 'large': {'w': 499, 'h': 340, 'resize': 'fit'}, 'medium': {'w': 499, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9193,23568,False,False,0.0,0.0,en,,,,,2015-12-22 04:35:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679158373988876288/photo/1,11,10,Rubio,None 
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,toy_poodle,0.62178,True,miniature_poodle,0.197819,True,soft-coated_wheaten_terrier,0.046745,True,2015-12-23 00:45:35+00:00,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,"[0, 134]","{'media': [{'id': 679462815506296832, 'id_str': '679462815506296832', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg', 'url': 'https://t.co/M6vqkt2GKV', 'display_url': 'pic.twitter.com/M6vqkt2GKV', 'expanded_url': 'https://twitter.com/dog_rates/status/679462823135686656/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21324,34856,False,False,0.0,0.0,en,,,,,2015-12-23 00:45:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679462823135686656/photo/1,11,10,Hurley,None 
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,maltese_dog,0.145742,True,toy_poodle,0.139407,True,west_highland_white_terrier,0.108821,True,2015-12-23 01:37:45+00:00,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,"[0, 73]","{'media': [{'id': 679475944860459008, 'id_str': '679475944860459008', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg', 'url': 'https://t.co/VITeF0Kl9L', 'display_url': 'pic.twitter.com/VITeF0Kl9L', 'expanded_url': 'https://twitter.com/dog_rates/status/679475951516934144/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",728,2304,False,False,0.0,0.0,en,,,,,2015-12-23 01:37:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679475951516934144/photo/1,9,10,Evy,None 
679503373272485890,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,porcupine,0.999846,False,meerkat,7.191479999999999e-05,False,echidna,4.44729e-05,False,2015-12-23 03:26:43+00:00,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,"[0, 139]","{'media': [{'id': 679503367408889856, 'id_str': '679503367408889856', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg', 'url': 'https://t.co/jjW7zTxY9Z', 'display_url': 'pic.twitter.com/jjW7zTxY9Z', 'expanded_url': 'https://twitter.com/dog_rates/status/679503373272485890/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1673,3484,False,False,0.0,0.0,en,,,,,2015-12-23 03:26:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679503373272485890/photo/1,8,10,Dwight,pupper
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,chihuahua,0.761972,True,black-footed_ferret,0.150605,False,squirrel_monkey,0.028147900000000007,False,2015-12-23 03:58:25+00:00,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,"[0, 133]","{'media': [{'id': 679511347441328128, 'id_str': '679511347441328128', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg', 'url': 'https://t.co/bwuV6FlRxr', 'display_url': 'pic.twitter.com/bwuV6FlRxr', 'expanded_url': 'https://twitter.com/dog_rates/status/679511351870550016/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 505, 'h': 639, 'resize': 'fit'}, 'small': {'w': 340, 'h': 430, 'resize': 'fit'}, 'large': {'w': 505, 'h': 639, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1461,3711,False,False,0.0,0.0,en,,,,,2015-12-23 03:58:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679511351870550016/photo/1,7,10,William,None 
679527802031484928,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False,2015-12-23 05:03:47+00:00,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,"[0, 73]","{'media': [{'id': 679527796289474560, 'id_str': '679527796289474560', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg', 'url': 'https://t.co/DA5aqnSGfB', 'display_url': 'pic.twitter.com/DA5aqnSGfB', 'expanded_url': 'https://twitter.com/dog_rates/status/679527802031484928/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 574, 'h': 756, 'resize': 'fit'}, 'small': {'w': 340, 'h': 448, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 756, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",823,2892,False,False,0.0,0.0,en,,,,,2015-12-23 05:03:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679527802031484928/photo/1,11,10,None,pupper
679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,1,dalmatian,0.750256,True,jaguar,0.169007,False,zebra,0.00648149,False,2015-12-23 05:13:38+00:00,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,"[0, 140]","{'media': [{'id': 679530275207016450, 'id_str': '679530275207016450', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg', 'url': 'https://t.co/yavgkHYPOC', 'display_url': 'pic.twitter.com/yavgkHYPOC', 'expanded_url': 'https://twitter.com/dog_rates/status/679530280114372609/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 599, 'h': 573, 'resize': 'fit'}, 'large': {'w': 599, 'h': 573, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 325, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2347,5208,False,False,0.0,0.0,en,,,,,2015-12-23 05:13:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679530280114372609/photo/1,7,10,None,None 
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,boxer,0.459604,True,boston_bull,0.197913,True,french_bulldog,0.0870225,True,2015-12-23 17:55:32+00:00,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,"[0, 131]","{'media': [{'id': 679722011451604992, 'id_str': '679722011451604992', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg', 'url': 'https://t.co/NL5QJwdEpF', 'display_url': 'pic.twitter.com/NL5QJwdEpF', 'expanded_url': 'https://twitter.com/dog_rates/status/679722016581222400/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 232, 'resize': 'fit'}, 'large': {'w': 640, 'h': 437, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 410, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",539,1817,False,False,0.0,0.0,en,,,,,2015-12-23 17:55:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679722016581222400/photo/1,8,10,Mike,None 
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,1,wallaby,0.164215,False,west_highland_white_terrier,0.0935148,True,ashcan,0.0672783,False,2015-12-23 18:25:38+00:00,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,"[0, 140]","{'media': [{'id': 679729589501865985, 'id_str': '679729589501865985', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg', 'url': 'https://t.co/DbUTDI3u1R', 'display_url': 'pic.twitter.com/DbUTDI3u1R', 'expanded_url': 'https://twitter.com/dog_rates/status/679729593985699840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 528, 'h': 960, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 618, 'resize': 'fit'}, 'medium': {'w': 528, 'h': 960, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",937,2367,False,False,0.0,0.0,en,,,,,2015-12-23 18:25:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679729593985699840/photo/1,8,10,Hunter,None 
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,french_bulldog,0.319139,True,chihuahua,0.154088,True,cardigan,0.117688,True,2015-12-23 18:51:56+00:00,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,"[0, 137]","{'media': [{'id': 679736205899100160, 'id_str': '679736205899100160', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg', 'url': 'https://t.co/iazoiNUviP', 'display_url': 'pic.twitter.com/iazoiNUviP', 'expanded_url': 'https://twitter.com/dog_rates/status/679736210798047232/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",918,2311,False,False,0.0,0.0,en,,,,,2015-12-23 18:51:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679736210798047232/photo/1,9,10,None,None 
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,True,bull_mastiff,0.420119,True,french_bulldog,0.00948059,True,2015-12-23 21:37:40+00:00,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,"[0, 77]","{'media': [{'id': 679777881363329024, 'id_str': '679777881363329024', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg', 'url': 'https://t.co/PA0czwucsb', 'display_url': 'pic.twitter.com/PA0czwucsb', 'expanded_url': 'https://twitter.com/dog_rates/status/679777920601223168/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 255, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 450, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1281,3390,False,False,0.0,0.0,en,,,,,2015-12-23 21:37:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679777920601223168/photo/1,10,10,Rinna,pupper
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True,2015-12-24 00:58:27+00:00,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"[0, 69]","{'media': [{'id': 679828437910089729, 'id_str': '679828437910089729', 'indices': [46, 69], 'media_url': 'http://pbs.twimg.com/media/CW88XMXW8AEf38m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW88XMXW8AEf38m.jpg', 'url': 'https://t.co/hyAC5Hq9GC', 'display_url': 'pic.twitter.com/hyAC5Hq9GC', 'expanded_url': 'https://twitter.com/dog_rates/status/679828447187857408/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}, {'id': 679828437947777024, 'id_str': '679828437947777024', 'indices': [46, 69], 'media_url': 'http://pbs.twimg.com/media/CW88XMgWAAAKg3W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW88XMgWAAAKg3W.jpg', 'url': 'https://t.co/hyAC5Hq9GC', 'display_url': 'pic.twitter.com/hyAC5Hq9GC', 'expanded_url': 'https://twitter.com/dog_rates/status/679828447187857408/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 450, 'resize': 'fit'}, 'small': {'w': 340, 'h': 255, 'resize': 'fit'}}}, {'id': 679828438316920832, 'id_str': '679828438316920832', 'indices': [46, 69], 'media_url': 'http://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg', 'url': 'https://t.co/hyAC5Hq9GC', 'display_url': 'pic.twitter.com/hyAC5Hq9GC', 'expanded_url': 'https://twitter.com/dog_rates/status/679828447187857408/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15839,39726,False,False,0.0,0.0,en,,,,,2015-12-24 00:58:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",13,10,None,pupper
679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,1,airedale,0.903832,True,border_terrier,0.0347126,True,toy_poodle,0.021378,True,2015-12-24 02:02:12+00:00,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,"[0, 119]","{'media': [{'id': 679844486353059841, 'id_str': '679844486353059841', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg', 'url': 'https://t.co/MJqygWqt8X', 'display_url': 'pic.twitter.com/MJqygWqt8X', 'expanded_url': 'https://twitter.com/dog_rates/status/679844490799091713/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 617, 'h': 617, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",887,2593,False,False,0.0,0.0,en,,,,,2015-12-24 02:02:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679844490799091713/photo/1,10,10,Willie,None 
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,1,llama,0.887963,False,ram,0.0950207,False,chow,0.00230739,True,2015-12-24 02:42:51+00:00,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,"[0, 140]","{'media': [{'id': 679854718617817088, 'id_str': '679854718617817088', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg', 'url': 'https://t.co/RtxxACzZ8A', 'display_url': 'pic.twitter.com/RtxxACzZ8A', 'expanded_url': 'https://twitter.com/dog_rates/status/679854723806179328/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1402,3143,False,False,0.0,0.0,en,,,,,2015-12-24 02:42:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679854723806179328/photo/1,7,10,Bruce,None 
679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,1,entlebucher,0.5232060000000001,True,greater_swiss_mountain_dog,0.431657,True,appenzeller,0.0442079,True,2015-12-24 03:12:15+00:00,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7","[0, 73]","{'media': [{'id': 679862116216651776, 'id_str': '679862116216651776', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg', 'url': 'https://t.co/eRZRI8OTj7', 'display_url': 'pic.twitter.com/eRZRI8OTj7', 'expanded_url': 'https://twitter.com/dog_rates/status/679862121895714818/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",706,2678,False,False,0.0,0.0,en,,,,,2015-12-24 03:12:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679862121895714818/photo/1,11,10,None,None 
679877062409191424,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,1,hog,0.809466,False,hay,0.0601778,False,lumbermill,0.0164834,False,2015-12-24 04:11:37+00:00,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,"[0, 139]","{'media': [{'id': 679877054611894272, 'id_str': '679877054611894272', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg', 'url': 'https://t.co/SDcQYg0HSZ', 'display_url': 'pic.twitter.com/SDcQYg0HSZ', 'expanded_url': 'https://twitter.com/dog_rates/status/679877062409191424/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 604, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",726,2155,False,False,0.0,0.0,en,,,,,2015-12-24 04:11:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/679877062409191424/photo/1,5,10,Penelope,None 
680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,1,samoyed,0.995466,True,great_pyrenees,0.00183395,True,pomeranian,0.0006669489999999999,True,2015-12-24 16:00:30+00:00,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh","[0, 136]","{'media': [{'id': 679930586895630336, 'id_str': '679930586895630336', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg', 'url': 'https://t.co/MQfPK4zwuh', 'display_url': 'pic.twitter.com/MQfPK4zwuh', 'expanded_url': 'https://twitter.com/dog_rates/status/680055455951884288/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 726, 'h': 726, 'resize': 'fit'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}}}]}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",8067,18278,False,False,0.0,0.0,en,,,,,2015-12-24 16:00:30,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://twitter.com/dog_rates/status/680055455951884288/photo/1,10,10,Sammy,None 
